invoice_id,customer_name,invoice_date,amount
INV000537,BAHADURJIT KALA,17/02/2025,6467
INV000538,HITESH MISRA,20/02/2026,17597
INV000539,AGASTYA SAHNI,02/05/2025,6878
INV000540,OJASVI SODHI,03/11/2024,17831
INV000541,UPKAAR BOBAL,01/04/2025,13765
INV000542,TRISTAN SRINIVASAN,30/06/2025,39955
INV000543,ANUSHA TRIVEDI,28/10/2025,9162
INV000544,MITALI GERA,25/01/2026,22274
INV000545,DIPTA GARA,28/04/2026,31890
INV000546,ZAID MALL,03/05/2026,32278
INV000547,JEEVIKA SHARAF,18/03/2026,45893
INV000548,WAKEETA MAJUMDAR,29/09/2024,46528
INV000549,YASHODA PERI,08/04/2026,29744
INV000550,CHAAYA THAKER,19/06/2025,4267
INV000551,VIRAJ UPPAL,24/05/2025,2993
INV000552,PATRICK SUBRAMANIAN,30/01/2026,10781
INV000553,RIDHI CHAND,11/04/2025,11039
INV000554,LABAN ZACHARIA,26/05/2025,14172
INV000555,MASON DHALIWAL,15/12/2024,11076
INV000556,QARIN OZA,27/07/2025,11889
INV000557,MANBIR TALWAR,16/06/2026,48523
INV000558,JONATHAN SHAN,01/12/2024,17442
INV000559,ATHARV GOPAL,31/03/2025,19633
INV000560,EKAVIR KUMER,16/02/2025,19426
INV000561,CHAMAN BALAN,28/03/2025,37413
INV000562,EESHA DESHPANDE,15/12/2024,4623
INV000563,ADYA MUNSHI,31/08/2024,22734
INV000564,ANIRUDH SAMI,02/02/2026,37429
INV000565,GIRIK IYER,19/12/2025,15326
INV000566,THEODORE SRIVASTAVA,11/03/2026,9258
INV000567,AZAAN BAHL,14/10/2024,24499
INV000568,SAKSHAM DALAL,05/05/2026,27088
INV000569,YUVRAJ GOLA,10/01/2026,44250
INV000570,ISHANI BARAD,18/03/2025,19529
INV000571,RAJATA VOHRA,11/11/2024,28883
INV000572,FORUM SHETTY,05/01/2026,40657
INV000573,SHIVANSH WALI,24/06/2025,9704
INV000574,DARPAN BALAY,15/02/2026,23068
INV000575,GAURI SRINIVAS,10/05/2026,12384
INV000576,SHIVANI SINHA,05/01/2026,45529
INV000577,MADHAVI GERA,24/09/2024,21339
INV000578,OMAJA MADAN,21/07/2025,3152
INV000579,KRISHNA BHATNAGAR,12/09/2025,24970
INV000580,RANVEER KOHLI,05/03/2026,24846
INV000581,LIBNI RAGHAVAN,05/07/2025,2653
INV000582,YASHODHARA HALDER,04/12/2024,15086
INV000583,LEENA MUKHOPADHYAY,09/11/2024,30087
INV000584,SAI PANT,23/10/2025,3051
INV000585,URMI GARDE,09/12/2025,49495
INV000586,VASATIKA BALASUBRAMANIAN,11/06/2026,31915
INV000587,ABHIMANYU WALI,06/07/2025,30045
INV000588,DAMYANTI SAINI,29/05/2025,3545
INV000589,HEMAL GHOSE,21/07/2024,32387
INV000590,YASHODA DEEP,03/08/2025,43262
INV000591,VEDANT TOOR,06/05/2025,2240
INV000592,POOJA BASU,26/04/2025,23476
INV000593,ETA RANDHAWA,13/08/2025,28019
INV000594,PATRICK BHAKTA,28/10/2024,42457
INV000595,RIDHI MUKHOPADHYAY,08/06/2026,31646
INV000596,JAGAT SALVI,08/12/2024,11069
INV000597,ZARNA TRIVEDI,09/09/2024,36410
INV000598,IRA MORAR,09/09/2024,17483
INV000599,KRISHA SRINIVAS,18/03/2025,45143
INV000600,TANAY BASAK,30/11/2025,21903
INV000601,AZAD MALL,05/05/2026,13287
INV000602,OSHA DUBE,22/05/2025,34738
INV000603,AGASTYA SUNDARAM,07/01/2025,9548
INV000604,BRIJESH HANDA,16/01/2025,15440
INV000605,ANUSHA MITTER,11/06/2026,5704
INV000606,REHAAN EDWIN,31/08/2025,2552
INV000607,YUVRAJ KIBE,02/09/2024,26094
INV000608,KRITIKA CHAKRABARTI,30/01/2026,2072
INV000609,YASHICA PARMER,30/11/2025,3781
INV000610,VIDHI PILLAY,10/08/2025,45668
INV000611,GAURANGI SURESH,11/08/2024,1405
INV000612,LOGAN ZACHARIA,29/01/2025,11481
INV000613,TAMANNA SURESH,06/02/2026,37406
INV000614,YUVRAJ KONDA,28/01/2025,34619
INV000615,JASON VARGHESE,27/04/2026,32401
INV000616,FIYAZ MENON,13/06/2025,3896
INV000617,MAX PARMER,28/10/2025,30906
INV000618,GARIMA BUMB,18/10/2025,27640
INV000619,ODIKA KOTA,19/11/2025,1463
INV000620,SNEHA BAKSHI,07/04/2026,4204
INV000621,CHAITALY DASH,15/06/2025,40083
INV000622,BALVEER SHUKLA,26/06/2024,11480
INV000623,ISHITA PERI,10/11/2024,39536
INV000624,OVIYA PATEL,27/11/2024,24920
INV000625,FARIS BORRA,19/04/2025,28553
INV000626,LEELA KAPOOR,10/05/2025,45299
INV000627,GAUTAM CHANDRAN,05/03/2025,7124
INV000628,NICHOLAS BEHL,27/08/2024,47031
INV000629,HEMANG SHETH,11/11/2024,13435
INV000630,KIAAN TAILOR,16/01/2026,32866
INV000631,AISHANI DEO,23/09/2024,13100
INV000632,AMAIRA AGARWAL,06/01/2026,49481
INV000633,ANAY BAKSHI,28/06/2024,29355
INV000634,BRINDA KONDA,19/04/2026,13668
INV000635,NIHARIKA RAU,13/03/2026,21259
INV000636,QASIM KONDA,27/06/2025,22387
INV000637,HARISH TAILOR,06/12/2025,21755
INV000638,ONKAR MITAL,25/05/2026,3252
INV000639,DANIEL TIWARI,18/02/2026,16009
INV000640,FALAK DANI,16/12/2025,39930
INV000641,SIYA ARORA,21/12/2025,14992
INV000642,VRITTI REGE,24/12/2025,23161
INV000643,OMYA DIVAN,01/08/2025,19455
INV000644,AARAV VOHRA,31/03/2026,32032
INV000645,JEET GODA,22/01/2026,31881
INV000646,WRIDDHISH BARAD,06/05/2025,21510
INV000647,AZAD KAMDAR,05/06/2025,36927
INV000648,FITAN DUA,09/06/2026,20677
INV000649,RAYAAN CHAUDHARY,20/02/2025,23369
INV000650,ADVIK DARA,01/11/2025,47342
INV000651,IMARAN RANA,02/01/2025,24141
INV000652,SHIVANI BAL,17/03/2025,1820
INV000653,GANGA GABA,03/05/2025,36645
INV000654,HAMSINI DIN,29/06/2025,34445
INV000655,INDALI SINGH,11/07/2025,20191
INV000656,VIDHI BALAN,29/05/2026,33065
INV000657,AADHYA OM,29/01/2025,37955
INV000658,IRYA MASTER,12/08/2024,23168
INV000659,AYUSH WALI,04/10/2024,9111
INV000660,KRITIKA PERI,30/03/2025,27879
INV000661,VANSHA BEDI,15/11/2025,32339
INV000662,DIVYA BAVA,24/01/2025,27987
INV000663,KEVIN SOLANKI,15/03/2025,31121
INV000664,NIHAL MORAR,30/07/2025,26369
INV000665,BALHAAR TRIPATHI,24/02/2026,1872
INV000666,GAYATHRI PRABHU,10/07/2024,25855
INV000667,DAKSHESH BUCH,29/06/2025,1175
INV000668,JAI BALA,28/03/2025,34050
INV000669,WISHI SEKHON,20/07/2024,11114
INV000670,URVI KASHYAP,23/09/2025,40743
INV000671,SANYA DEEP,19/05/2025,38513
INV000672,KABIR DARA,24/05/2025,49959
INV000673,REYANSH KASHYAP,18/09/2024,24033
INV000674,VAISHNAVI BALAN,22/08/2024,35754
INV000675,NITESH DUTTA,09/10/2024,6325
INV000676,ANAY BHATTACHARYYA,11/06/2026,34144
INV000677,VIHAAN PRASHAD,14/08/2025,41348
INV000678,RADHA DIN,17/11/2025,3644
INV000679,WIDISHA NARAYANAN,15/08/2025,43457
INV000680,ABHIRAM KALITA,21/01/2025,31914
INV000681,SAMAR TANDON,20/08/2024,3417
INV000682,YAHVI YOGI,16/08/2025,43360
INV000683,POOJA OOMMEN,14/02/2025,6242
INV000684,MASON CHANDA,03/08/2025,36339
INV000685,EKARAJ NIGAM,20/10/2024,14568
INV000686,YOSHITA D’ALIA,31/07/2024,21887
INV000687,DALAJA GABA,17/10/2024,20612
INV000688,YASHODHARA BASSI,13/01/2025,3269
INV000689,RADHA VOHRA,24/05/2025,35027
INV000690,JHALAK MAGAR,13/06/2026,34012
INV000691,FARIS SURESH,13/09/2025,1060
INV000692,CHAKRADEV KAPUR,15/09/2024,28503
INV000693,ISHITA KHALSA,07/07/2024,26911
INV000694,LIAM CHADA,13/11/2025,46244
INV000695,MUGDHA GOLA,21/11/2024,25945
INV000696,KRISHNA CHOPRA,16/02/2025,7599
INV000697,RACHIT RAVAL,11/07/2024,39499
INV000698,KEVIN GANESH,21/10/2024,41392
INV000699,GIRIK CHAKRABARTI,22/06/2026,23718
INV000700,MADHAV PANT,16/03/2025,38253
INV000701,NATHANIEL MANDAL,15/10/2024,38179
INV000702,AVNI MANNAN,03/12/2025,39399
INV000703,DAVID CHEEMA,28/03/2026,1948
INV000704,DAKSHESH BARAD,05/12/2024,34935
INV000705,VIRAJ LOKE,19/07/2024,6202
INV000706,TURVI MANDAL,13/03/2025,32702
INV000707,INAYA RAGHAVAN,30/10/2024,913
INV000708,KAVYA VERMA,29/12/2024,42816
INV000709,BALHAAR VARUGHESE,24/06/2025,26484
INV000710,GAURANG SAXENA,07/05/2025,36356
INV000711,JANYA SARRAF,20/06/2025,19759
INV000712,JYOTI DEVI,09/09/2024,30566
INV000713,ISHANVI THAKER,25/04/2026,7883
INV000714,SARA UPPAL,09/05/2025,14040
INV000715,YASH KUNDA,26/11/2025,21699
INV000716,VEDA BHAVSAR,19/03/2025,8013
INV000717,TANMAYI GARA,27/06/2025,8537
INV000718,LAKSH CHOKSHI,08/01/2026,31901
INV000719,SIMON BARAD,02/04/2026,42646
INV000720,ZILMIL GILL,13/04/2025,44487
INV000721,KAVYA ARYA,17/10/2025,41823
INV000722,DIYA CHEEMA,23/07/2025,8191
INV000723,KAMYA VARTY,01/05/2025,47346
INV000724,BINA ARYA,25/11/2025,28010
INV000725,FARIQ NAGI,29/04/2026,34536
INV000726,CHRISTOPHER NATT,25/07/2024,2614
INV000727,EKANSH BERA,03/06/2025,46361
INV000728,BISHAKHA MODI,22/09/2024,20102
INV000729,RISHI PALAN,08/05/2025,17383
INV000730,DAVID DADA,18/11/2025,39175
INV000731,MAYA SANKAR,20/03/2025,17860
INV000732,VASANA KALA,29/03/2025,43277
INV000733,RACHANA DEEP,16/01/2025,23850
INV000734,ABHIRAM SUNDARAM,19/05/2025,17649
INV000735,VINAYA BARAL,21/12/2024,32308
INV000736,BISHAKHA KALITA,07/10/2025,41967
INV000737,ANYA DYAL,12/12/2025,39235
INV000738,HARSHIL SAMRA,31/01/2026,3535
INV000739,RIDHI SULE,16/02/2025,15506
INV000740,VEDA CHOKSHI,31/07/2024,12623
INV000741,ANYA DANI,06/08/2024,47244
INV000742,ETA OAK,22/09/2025,41109
INV000743,LUKE DOSHI,13/01/2025,49725
INV000744,PRANAV SINHA,17/12/2024,11979
INV000745,AYAAN SHARAF,06/10/2025,29049
INV000746,ROBERT RAY,28/01/2026,32599
INV000747,JACK D’ALIA,21/06/2025,8266
INV000748,EKTA THAKER,16/11/2025,44483
INV000749,DAKSHESH ATWAL,06/02/2026,3334
INV000750,ISAIAH MISHRA,20/03/2026,48993
INV000751,ZAYAN NAGI,06/10/2024,25041
INV000752,TEERTH MITTER,17/08/2024,47704
INV000753,EKARAJ PURI,20/10/2025,30931
INV000754,RANVEER AURORA,26/08/2024,19049
INV000755,EKALINGA DYAL,13/10/2024,43143
INV000756,AADHYA GARG,07/06/2025,46401
INV000757,VARENYA BHAGAT,20/03/2025,23508
INV000758,PARTH SUR,28/12/2024,48711
INV000759,JACK CHOKSHI,29/11/2025,16015
INV000760,DEEPA KHURANA,15/02/2025,49659
INV000761,URMI MURTY,17/02/2026,36107
INV000762,DARIKA ANNE,17/07/2025,34094
INV000763,KRISHA DARA,26/11/2025,19003
INV000764,URVI PILLAY,18/06/2026,25164
INV000765,HARSH THAMAN,08/04/2025,8541
INV000766,JAGVI BAKSHI,12/10/2025,32752
INV000767,DAMINI KRISHNA,20/04/2025,13625
INV000768,FITAN DOSHI,10/05/2026,20860
INV000769,UCCHAL CHATTERJEE,14/07/2024,27020
INV000770,AARINI KARA,19/03/2026,19366
INV000771,BISHAKHA BAINS,12/04/2026,1421
INV000772,AZAAN KAUL,21/08/2024,29908
INV000773,RAGHAV CHAND,13/04/2026,17705
INV000774,BRINDA GOKHALE,20/08/2025,11749
INV000775,ZINAL NAIR,08/11/2025,33118
INV000776,ADWETA SAGAR,24/08/2025,40794
INV000777,DARSH SACHDEV,25/04/2025,23173
INV000778,YAGNESH SEKHON,03/05/2025,46266
INV000779,VICTOR KASHYAP,24/11/2024,646
INV000780,URISHILLA JHA,26/12/2025,15140
INV000781,FARIQ BASSI,28/01/2026,11326
INV000782,KRISHNA SAMI,04/08/2025,13792
INV000783,MANAN GARDE,12/11/2025,47015
INV000784,TAMANNA BUTALA,05/02/2026,41228
INV000785,YATIN SETH,10/11/2024,44270
INV000786,JANYA BUMB,21/05/2025,43085
INV000787,TIMOTHY PATLA,17/08/2024,11292
INV000788,NAVEEN WASON,19/09/2025,3112
INV000789,AARNA GULATI,29/03/2025,2486
INV000790,DARPAN BALI,27/02/2026,5499
INV000791,WARHI PRABHAKAR,07/07/2025,30185
INV000792,BHAVINI PATHAK,16/08/2024,41032
INV000793,VIDHI GARG,23/06/2025,26205
INV000794,ANVI SAMA,29/08/2024,34367
INV000795,XALAK NARULA,26/10/2024,11928
INV000796,QABIL GOEL,02/04/2026,49671
INV000797,ALKA BEN,12/11/2024,4597
INV000798,GAGAN WALI,22/09/2025,34722
INV000799,DARSH KATA,29/12/2025,42437
INV000800,JAGAT DESHMUKH,26/06/2026,34215
INV000801,GUNEET PANDIT,31/08/2024,18436
INV000802,MAX SHAN,26/07/2024,40711
INV000803,CHAMAN BAINS,15/12/2025,47300
INV000804,CHANDRESH BHALLA,22/01/2026,13871
INV000805,HITESH BHAKTA,10/04/2025,12167
INV000806,WRIDESH BAHL,13/01/2025,11020
INV000807,GARIMA BAJWA,26/12/2024,9267
INV000808,GUNEET GROVER,24/07/2025,47817
INV000809,PRISHA YOGI,26/05/2026,30327
INV000810,IRA RAVI,08/02/2026,35212
INV000811,BRIJESH JAGGI,25/11/2024,24379
INV000812,ABHIMANYU DEOL,17/10/2025,32810
INV000813,UDYATI GARG,06/10/2024,15476
INV000814,BARKHA MANI,06/08/2025,12247
INV000815,SUHANI SHAN,23/06/2026,49243
INV000816,ISAAC AHUJA,07/09/2024,36179
INV000817,HAMSINI CHAUHAN,04/09/2025,10640
INV000818,LOHIT MUNI,23/09/2024,49854
INV000819,SHRAVYA AHLUWALIA,13/10/2024,29914
INV000820,THOMAS SOM,08/10/2025,36820
INV000821,MITALI NAIK,27/01/2026,25771
INV000822,ISHANI SONI,09/11/2024,37865
INV000823,SHIVANI BARAD,11/10/2025,16364
INV000824,GABRIEL CHACKO,02/04/2026,33160
INV000825,WILLIAM MITTER,17/07/2024,27164
INV000826,FARAS BERA,17/07/2025,38708
INV000827,KRISHNA BOBAL,04/06/2025,34872
INV000828,MICHAEL SARIN,30/08/2024,39444
INV000829,PRANIT AGRAWAL,01/02/2025,39332
INV000830,SAANVI PAU,04/04/2026,26241
INV000831,NILIMA MITTAL,29/10/2024,46107
INV000832,YASH MORE,06/11/2024,12910
INV000833,WARDA IYER,19/07/2025,5848
INV000834,VIVAAN BAL,22/02/2026,36361
INV000835,ADYA GANGULY,02/06/2025,49626
INV000836,BIMALA BALA,10/08/2024,21939
INV000837,TEERTH MAGAR,23/10/2025,33586
INV000838,INDALI DORA,18/05/2025,41246
INV000839,OWEN WARRIOR,25/05/2026,21121
INV000840,BAHADURJIT DANI,13/07/2024,13016
INV000841,FARAS SASTRY,16/02/2025,43148
INV000842,FARAJ ACHARYA,01/05/2026,26654
INV000843,ISHITA SANE,29/04/2025,24361
INV000844,ZASHIL DORA,01/06/2026,15348
INV000845,JOSHUA KHALSA,27/09/2025,29771
INV000846,REHAAN LAD,25/01/2026,33684
INV000847,TANAY MUKHERJEE,14/09/2025,40056
INV000848,TRIPTI DAS,10/08/2025,37677
INV000849,IKSHITA PANT,27/01/2026,18611
INV000850,LAKSHMI KHATRI,08/06/2026,34752
INV000851,VIRAJ PARSA,25/11/2024,11899
INV000852,FREDERICK BAL,06/01/2026,11910
INV000853,AYAAN DASGUPTA,11/11/2025,1877
INV000854,EKARAJ HANS,16/06/2025,1455
INV000855,ZEHAAN THAMAN,22/07/2025,41168
INV000856,HARDIK VYAS,18/03/2025,9325
INV000857,ARIN CHATTERJEE,09/02/2026,35888
INV000858,MAYA SINGHAL,23/08/2024,14585
INV000859,BALVAN VYAS,21/06/2026,38491
INV000860,ARUNIMA SHUKLA,24/07/2024,41122
INV000861,ZINAL MUKHOPADHYAY,01/01/2026,17553
INV000862,VARSHA DHAR,03/11/2025,30326
INV000863,UPASNA YADAV,08/09/2025,49919
INV000864,TRIPTI MUNI,08/08/2024,16749
INV000865,PRIYA RAMESH,22/04/2026,8439
INV000866,UNNI MOHAN,17/04/2026,14907
INV000867,NAVEEN NIGAM,01/12/2025,42899
INV000868,WYATT AMBLE,18/01/2025,6340
INV000869,SAANVI CONTRACTOR,13/08/2025,49779
INV000870,ABHIMANYU ANNE,22/10/2025,12485
INV000871,WARDA VASA,26/07/2024,8508
INV000872,KASHVI DEY,18/02/2025,5674
INV000873,LAJITA RAMAN,01/11/2025,1590
INV000874,CHATURA SENGUPTA,08/12/2025,8034
INV000875,DAYITA SALVI,22/08/2024,30199
INV000876,GIRINDRA BRAR,25/08/2024,40745
INV000877,RAGHAV PANDYA,15/07/2024,14405
INV000878,PRIYA PATLA,12/05/2026,46268
INV000879,DAKSHESH DESAI,22/01/2025,9191
INV000880,ATHARV D’ALIA,28/07/2024,7316
INV000881,ISHANI CHERIAN,25/09/2025,48674
INV000882,CHANAKYA BHAGAT,18/10/2024,41927
INV000883,MUGDHA BEHL,24/12/2024,5294
INV000884,GIRIK WADHWA,17/08/2025,36573
INV000885,NETRA JOSHI,09/04/2026,49206
INV000886,ANUSHA WAGLE,01/01/2025,13676
INV000887,BALVEER AGARWAL,10/03/2025,31120
INV000888,DIYA DALAL,29/04/2025,25608
INV000889,RAAGINI SARNA,05/12/2024,19560
INV000890,EESHA MANE,05/03/2026,39320
INV000891,NETRA SAGAR,11/08/2024,8830
INV000892,BHAVNA JAIN,07/09/2025,10105
INV000893,LABAN CHAWLA,21/10/2024,23245
INV000894,NIMRAT TRIPATHI,24/12/2025,18758
INV000895,LUCKY KASHYAP,29/04/2025,41535
INV000896,JEREMIAH VENKATESH,03/04/2025,10346
INV000897,TARAK HEGDE,02/07/2024,1450
INV000898,ETHAN VASA,14/09/2024,44324
INV000899,MAANAS BRAR,27/06/2024,35454
INV000900,ESHANA RAM,02/07/2024,21676
INV000901,AAYUSH CHAHAL,04/01/2025,26578
INV000902,BHAVNA ARYA,09/12/2024,44578
INV000903,LUKE PRASAD,05/09/2025,30272
INV000904,JAGAT PATHAK,26/08/2025,44876
INV000905,AISHANI PALAN,06/12/2024,3574
INV000906,EIRAVATI NARAYANAN,10/04/2025,25111
INV000907,OSHA DHAR,13/07/2025,8618
INV000908,SAI KIBE,22/11/2024,38208
INV000909,ZEHAAN BALAKRISHNAN,27/10/2025,20967
INV000910,NISHA WALLA,28/04/2026,22751
INV000911,UDYATI SHROFF,26/06/2026,49759
INV000912,GUNEET MANN,09/04/2025,32071
INV000913,SIDDHARTH ROY,04/11/2025,10935
INV000914,FITAN JOSHI,08/01/2025,30383
INV000915,NEELIMA SUNDARAM,05/07/2024,13738
INV000916,MITESH BABU,29/06/2025,48613
INV000917,KAMALA DATTA,12/04/2025,34577
INV000918,VEDANT SWAMINATHAN,08/07/2024,8040
INV000919,DEVIKA CHAUDHRY,12/04/2025,19377
INV000920,PANINI BARAD,22/04/2026,48662
INV000921,WIDISHA PANDIT,04/12/2025,48910
INV000922,DAYITA BAIL,12/08/2025,36487
INV000923,DEV VENKATESH,09/10/2024,5003
INV000924,RAGHAV RAGHAVAN,24/03/2025,8460
INV000925,ANUSHA RAVAL,11/12/2024,47612
INV000926,BAKHSHI MADAN,05/10/2025,40401
INV000927,TANAY BASSI,20/08/2024,26910
INV000928,ADVIKA PUROHIT,02/07/2024,24811
INV000929,AADHYA SATHE,03/10/2025,44861
INV000930,CHRISTOPHER BHARGAVA,08/06/2026,35835
INV000931,WARJAS KALA,16/02/2026,35266
INV000932,DAKSHA MUKHOPADHYAY,12/09/2025,5566
INV000933,ZAITRA BUCH,01/12/2024,15122
INV000934,IJAYA LALL,08/04/2025,9904
INV000935,AZAD GHOSH,24/02/2026,47470
INV000936,VIHAAN THAKKAR,27/10/2024,4239
INV000937,SHIVANSH CHAND,19/09/2025,43163
INV000938,EKALINGA GULATI,16/04/2026,12528
INV000939,BHAVANI DHAR,06/06/2025,7592
INV000940,CHARAN KANDA,25/12/2025,38028
INV000941,RAGHAV RAU,27/05/2026,34942
INV000942,UBIKA NADIG,08/06/2025,28445
INV000943,UTKARSH SAMA,27/01/2026,19518
INV000944,SUHANI DHILLON,03/01/2025,42264
INV000945,HARSHIL DHAWAN,27/05/2026,16208
INV000946,GOPAL SANDAL,11/04/2026,15175
INV000947,WIDISHA DESHMUKH,25/11/2025,7502
INV000948,ANTHONY JOHAL,17/11/2024,23580
INV000949,DIYA SAMPATH,11/08/2025,948
INV000950,CHARITA DAS,31/01/2025,36954
INV000951,AMARA SOMAN,30/07/2024,23568
INV000952,MAYA NADIG,08/05/2026,17301
INV000953,DHRUV KHARE,24/01/2026,24552
INV000954,WAZIR THAKKAR,17/01/2026,16895
INV000955,MASON VENKATARAMAN,31/10/2024,42592
INV000956,VIRAJ DUGAR,24/03/2025,35235
INV000957,VIHAAN GOLA,16/01/2025,15316
INV000958,RADHIKA PADMANABHAN,22/05/2025,7658
INV000959,LIAM KIBE,16/11/2025,23094
INV000960,GARIMA SOOD,17/03/2025,7814
INV000961,AMRUTA MANGAT,11/11/2025,38808
INV000962,LOHIT SENGUPTA,26/06/2025,28150
INV000963,AAHANA LOKE,05/06/2025,47623
INV000964,NAVEEN SACHDEV,11/05/2026,38417
INV000965,CHRISTOPHER SUR,26/04/2025,4192
INV000966,SHAURYA OZA,23/03/2025,21224
INV000967,NACHIKET MANDER,27/08/2024,39061
INV000968,YAGNESH KUNDA,10/04/2025,23362
INV000969,FINN KHATRI,06/06/2026,32135
INV000970,ANSH CHADHA,28/09/2024,41639
INV000971,CHANDRESH THAKKAR,03/02/2026,8702
INV000972,VASANA RAJAGOPALAN,04/10/2025,34216
INV000973,LEELA MENON,21/08/2025,33907
INV000974,BALHAAR PARIKH,29/01/2025,38560
INV000975,SIMON CHADHA,02/08/2025,33752
INV000976,BENJAMIN NANDA,09/05/2026,24384
INV000977,RAJATA MOHANTY,15/06/2026,5693
INV000978,YOCHANA PANDEY,06/01/2026,24905
INV000979,ISAIAH GUHA,27/06/2025,31366
INV000980,YACHANA NATARAJAN,03/12/2024,33112
INV000981,RACHANA AGATE,09/08/2024,37716
INV000982,TURVI KANNAN,06/12/2025,15372
INV000983,SIYA CHOPRA,07/07/2025,9943
INV000984,EKAJA VARUGHESE,12/10/2025,43760
INV000985,DHRITI BALA,24/11/2024,4422
INV000986,VEDANT KEER,06/03/2025,10327
INV000987,KALA UPPAL,28/11/2025,1572
INV000988,ISHANVI BAIL,22/02/2026,41170
INV000989,JATIN SHARMA,03/09/2024,20822
INV000990,CHAKRADEV GARDE,29/08/2024,7509
INV000991,CHARAN VARGHESE,21/09/2025,13945
INV000992,CHATURA DAR,02/05/2025,2202
INV000993,IKBAL UPPAL,21/01/2026,24262
INV000994,FARHAN NIGAM,17/09/2024,4591
INV000995,AISHANI GOEL,07/11/2024,36731
INV000996,ELIJAH TALWAR,16/06/2026,48130
INV000997,INDIRA PINGLE,27/01/2025,33012
INV000998,JEREMIAH KOSHY,07/05/2025,39547
INV000999,ADVAITH MAHARAJ,05/04/2025,2462
INV001000,ARADHANA DATTA,19/07/2025,5687
